WTGID,Loc,MonthStartDate,f1,f2,f3,f4,f5,f6,target,Dataset
205,0,7/1/2023 0:00,24,366.473529,27.84072157,59.32547603,61.34992745,33.50920588,0,val
205,0,10/1/2023 0:00,20,365.735514,24.48657944,56.43119765,58.37191277,33.88533333,0,val
205,0,11/1/2023 0:00,14,395.182505,19.91923675,53.32258235,55.19165784,35.27242108,0,val
205,0,12/1/2023 0:00,12,388.459347,18.60051476,52.1189447,53.9443796,35.34386484,0,val
205,0,1/1/2024 0:00,12,384.191686,14.84602048,48.95531111,50.79706867,35.95104819,0,val
205,0,2/1/2024 0:00,13,380.420687,18.63702171,52.24850583,54.09093064,35.45390893,0,val
205,0,3/1/2024 0:00,13,399.646944,19.07658889,51.85031049,53.67612778,34.59953889,0,val
206,0,3/1/2023 0:00,13,376.543199,18.64395647,52.09223008,53.48624266,34.84228618,0,model
206,0,4/1/2023 0:00,14,377.458823,18.43180252,51.0525996,52.49991317,34.06811064,0,model
206,0,10/1/2023 0:00,19,369.592243,25.02620083,56.25936119,57.56334211,32.53714127,0,val
206,0,11/1/2023 0:00,14,400.737284,19.92694624,52.61329895,53.85547002,33.92852378,0,val
206,0,12/1/2023 0:00,12,393.392335,18.81486453,52.2976126,53.5327653,34.71790077,0,val
206,0,1/1/2024 0:00,12,389.790313,14.51495266,48.68349065,49.9997764,35.48482374,0,val
206,0,2/1/2024 0:00,13,389.590386,18.51252638,52.66906409,54.0235932,35.51106682,0,val
206,0,3/1/2024 0:00,13,329.855902,19.24241927,52.98000844,54.31713976,35.07472049,0,val
207,0,11/1/2022 0:00,18,338.96068,26.11218513,60.3873169,62.57441456,36.46222943,0,model
207,0,12/1/2022 0:00,18,347.479638,23.7672989,59.99593202,62.07607723,38.30877834,0,model
207,0,1/1/2023 0:00,16,285.070962,22.28548222,58.38819806,60.27166822,37.98618601,0,model
207,0,2/1/2023 0:00,10,357.436037,18.74136321,58.63433396,60.47433774,41.73297453,0,model
207,0,3/1/2023 0:00,14,377.682378,20.96757445,60.48884953,62.42524405,41.4576696,0,model
207,0,4/1/2023 0:00,15,379.404504,19.6736021,58.0450337,60.04162913,40.36802703,0,model
207,0,10/1/2023 0:00,20,368.136608,25.3115667,59.16257923,61.1218304,35.8102637,0,val
207,0,11/1/2023 0:00,14,400.702941,20.41226706,55.41248732,57.33882235,36.92655529,0,val
207,0,12/1/2023 0:00,12,396.709323,23.97639921,57.07686905,59.03907157,35.06267236,0,val
207,0,1/1/2024 0:00,12,378.27234,14.5024418,49.75143721,51.83788173,37.33543992,0,val
207,0,2/1/2024 0:00,14,383.689028,17.74975674,52.59541846,54.43668088,36.68692414,0,val
207,0,3/1/2024 0:00,14,326.357957,18.60846396,52.77098549,54.56021321,35.95174925,0,val
208,0,11/1/2022 0:00,20,339.763847,26.83146005,51.83451409,54.68429325,27.8528332,0,model
208,0,12/1/2022 0:00,17,347.525918,23.9393472,49.2429164,52.2015793,28.26223211,0,model
208,0,1/1/2023 0:00,16,303.208207,23.3385187,48.90796606,51.87922166,28.54070296,0,model
208,0,2/1/2023 0:00,11,360.127515,19.63316116,48.60758726,51.6178066,31.98464544,0,model
208,0,3/1/2023 0:00,13,379.927412,20.2136817,49.18875624,52.15691704,31.94323535,0,model
208,0,4/1/2023 0:00,14,370.91544,18.99870274,47.85493875,50.81059452,31.81189177,0,model
208,0,7/1/2023 0:00,23,357.764171,27.94904813,55.18619826,57.85116578,29.90211765,0,val
208,0,10/1/2023 0:00,20,365.820383,24.80254591,52.57252954,55.30720989,30.50466398,0,val
208,0,11/1/2023 0:00,14,368.857424,19.98403881,48.88781746,51.76625703,31.78221822,0,val
208,0,12/1/2023 0:00,12,391.288339,18.77462936,48.01780392,50.96748621,32.19285685,0,val
208,0,1/1/2024 0:00,12,377.331432,14.772313,44.33237371,47.28550796,32.51319496,0,val
208,0,2/1/2024 0:00,13,379.400541,18.13223812,47.35667395,50.31989357,32.18765544,0,val
208,0,3/1/2024 0:00,13,405.657844,18.88845157,47.5454017,50.46127694,31.57282538,0,val
209,0,11/1/2022 0:00,16,253.979292,22.09434848,49.2506459,51.16705051,29.07270202,0,model
209,0,12/1/2022 0:00,16,345.036091,21.43193795,49.80010456,51.87605171,30.44411375,0,model
209,0,3/1/2023 0:00,13,380.168333,18.80406765,52.8738256,55.19854902,36.39448137,0,model
209,0,4/1/2023 0:00,14,356.331318,16.82321245,51.82908282,54.27844689,37.45523443,0,model
209,0,7/1/2023 0:00,23,354.545805,26.11818121,59.93778952,62.46348154,36.34530034,0,val
209,0,10/1/2023 0:00,20,359.151123,22.93410581,58.44578808,60.96929213,38.03518633,0,val
209,0,11/1/2023 0:00,13,394.337008,18.02316177,55.50261822,57.92345873,39.90029695,0,val
209,0,12/1/2023 0:00,11,389.093812,16.9076006,55.00282959,57.14833652,40.24073592,0,val
209,0,1/1/2024 0:00,11,392.856456,12.88705975,51.18227022,53.26281937,40.37575962,0,val
209,0,2/1/2024 0:00,13,386.240427,16.6601205,54.78221434,56.86931081,40.20919032,0,val
209,0,3/1/2024 0:00,13,395.703944,17.08288041,54.90682683,57.04746183,39.96458142,0,val
210,0,1/1/2023 0:00,14,385.819117,20.55961397,53.29100837,55.35424081,34.79462684,0,model
210,0,2/1/2023 0:00,10,367.704325,16.1525458,54.81483786,56.93522901,40.78268321,0,model
210,0,3/1/2023 0:00,14,368.364153,17.7912979,56.93801126,59.01106799,41.21977009,0,model
210,0,10/1/2023 0:00,20,367.601601,22.82915429,62.22944234,64.18447307,41.35531878,0,val
210,0,11/1/2023 0:00,14,398.917178,18.19706888,59.25644786,61.27825062,43.08118174,0,val
210,0,12/1/2023 0:00,11,394.194672,16.6805342,58.69251596,60.57192729,43.89139309,0,val
210,0,1/1/2024 0:00,11,395.860018,13.14955473,55.3123458,57.10024397,43.95068924,0,val
210,0,2/1/2024 0:00,13,389.28272,16.35799081,58.09884865,59.64163235,43.28364154,0,val
210,0,3/1/2024 0:00,13,396.057425,17.37492079,58.38910275,59.87150891,42.49658812,0,val
211,0,12/1/2022 0:00,20,2153.359336,22.83585201,48.93309252,51.49601936,28.66016736,0,model
211,0,1/1/2023 0:00,20,2156.300132,21.52724635,48.94383975,51.53378353,30.00653718,0,model
211,0,2/1/2023 0:00,16,2155.784053,20.86764403,48.93662334,51.57200823,30.7043642,0,model
211,0,3/1/2023 0:00,19,2144.200445,22.91210873,49.48083957,52.10181194,29.18970321,0,model
211,0,10/1/2023 0:00,22,2147.389735,24.41908398,53.16274667,55.84743546,31.42835148,0,val
211,0,11/1/2023 0:00,13,2157.107984,16.82484743,47.71668248,50.67059763,33.8457502,0,val
211,0,2/1/2024 0:00,14,2125.128032,17.36068197,47.31772769,50.25075574,32.89007377,0,val
212,0,1/1/2023 0:00,18,351.71955,20.53726002,53.96540915,56.68522385,36.14796383,0,model
212,0,2/1/2023 0:00,14,348.505396,20.04007463,53.66958209,56.0519403,36.01186567,0,model
212,0,3/1/2023 0:00,17,339.192789,20.96639812,52.1345162,54.31846865,33.35207053,0,model
212,0,10/1/2023 0:00,21,1364.874542,20.9118386,58.37572564,60.6314975,39.7196589,0,val
212,0,11/1/2023 0:00,12,927.920726,15.80647106,54.58092448,56.87426514,41.06779408,0,val
212,0,12/1/2023 0:00,9,340.589225,14.10723608,54.01219613,56.14443341,42.03719734,0,val
212,0,1/1/2024 0:00,9,1079.528619,12.29601131,52.37154135,54.5873009,42.29128959,0,val
213,0,12/1/2022 0:00,20,0.026162,20.90208915,47.4950674,51.62700775,30.7249186,0,model
213,0,1/1/2023 0:00,19,0.073495,20.69714352,48.20366718,52.4826794,31.78553588,0,model
213,0,2/1/2023 0:00,14,0.060817,20.01765928,48.22440848,52.59003578,32.57237649,0,model
213,0,12/1/2023 0:00,9,510.705308,12.86495983,48.72862984,53.48940603,40.6244462,0,val
213,0,1/1/2024 0:00,8,999.032463,11.95980098,48.49303698,53.35901468,41.3992137,0,val
213,0,2/1/2024 0:00,11,2013.781801,15.07152941,51.72133926,56.57517647,41.50364706,0,val
214,0,1/1/2023 0:00,18,1.003125,20.73583569,69.68266062,71.95776613,51.22193044,2,model
214,0,2/1/2023 0:00,14,1.002163,20.00984859,70.73091477,72.94870715,52.93885857,2,model
214,0,11/1/2023 0:00,13,1426.059125,16.22312468,47.71191088,49.79432262,33.57119794,0,val
214,0,12/1/2023 0:00,10,492.902947,12.81808617,45.24598199,47.40306009,34.58497392,0,val
214,0,1/1/2024 0:00,10,938.246903,12.36893463,44.74177485,46.87690138,34.50796674,0,val
214,0,2/1/2024 0:00,12,1998.155351,15.09835452,47.67911093,49.80722742,34.70887291,0,val
215,0,12/1/2022 0:00,9,0.011071,20.52663393,49.81016984,52.09239286,31.56575893,0,model
215,0,1/1/2023 0:00,8,9.523198,20.14555068,48.21762025,50.42284459,30.27729392,0,model
215,0,2/1/2023 0:00,9,7.576308,20.08044353,48.10921059,50.32706336,30.24661983,0,model
215,0,3/1/2023 0:00,10,0.09547,20.44183043,48.68539837,50.88275842,30.44092799,0,model
215,0,7/1/2023 0:00,24,0.016574,28.30824309,54.9599468,57.14207182,28.83382873,0,val
215,0,9/1/2023 0:00,21,0.010603,28.52371298,55.30003981,57.44604936,28.92233638,0,val
215,0,10/1/2023 0:00,16,3.658462,22.27074652,49.71820641,51.8806574,29.60991087,0,val
215,0,12/1/2023 0:00,10,0.019116,20.04582158,47.03815435,49.18186066,29.13603908,0,val
215,0,1/1/2024 0:00,8,0.019235,20.00460081,46.87276336,49.0185533,29.01395249,0,val
215,0,2/1/2024 0:00,11,0.014668,20.08513963,46.78294076,48.93119182,28.84605219,0,val
215,0,3/1/2024 0:00,13,0.014206,20.73544847,47.71979697,49.89323259,29.15778412,0,val
216,0,1/1/2023 0:00,9,43.331851,20.13469383,49.00204458,51.03453457,30.89984074,0,model
216,0,2/1/2023 0:00,9,6.758627,20.09625098,48.65969368,50.63462157,30.53837059,0,model
216,0,10/1/2023 0:00,16,4.144111,22.94442355,52.5497469,54.58227893,31.63785537,0,val
217,0,1/1/2023 0:00,8,47.086558,20.0554003,48.9713207,51.09968538,31.04428508,0,model
217,0,3/1/2023 0:00,10,0.16596,20.34834691,49.58974195,51.65469707,31.30635016,0,model
217,0,10/1/2023 0:00,16,4.886214,22.27479774,51.71520527,53.70835028,31.43355254,0,val
217,0,12/1/2023 0:00,10,0.026104,20.03473226,49.35264331,51.42885408,31.39412182,0,val
217,0,1/1/2024 0:00,8,0.024193,20.00083871,49.51458284,51.59166642,31.59082771,0,val
218,0,3/1/2023 0:00,11,0.233951,20.08919295,52.31921418,54.53240074,34.44320779,0,model
218,0,10/1/2023 0:00,16,8.985261,20.85895896,54.94601658,57.47363993,36.61468097,0,val
219,0,12/1/2022 0:00,9,0.023872,20.09076692,51.50273246,53.04355075,32.95278383,0,model
219,0,1/1/2023 0:00,8,39.778781,20.00925898,51.90642631,53.40641676,33.39715778,0,model
219,0,3/1/2023 0:00,11,0.36855,20.09231739,52.67971514,54.12251449,34.0301971,0,model
219,0,10/1/2023 0:00,17,3.348501,21.52502634,54.36651024,55.76841144,34.2433851,0,val
220,0,10/1/2023 0:00,16,4.898577,22.00643496,53.71970788,55.92150102,33.91506606,0,val
220,0,12/1/2023 0:00,10,0.020476,20.07348254,51.84568395,53.99050159,33.91701905,0,val
220,0,1/1/2024 0:00,8,0.019862,20.01235862,51.95075188,54.15738483,34.14502621,0,val
220,0,2/1/2024 0:00,11,0.012535,20.04450142,51.60219104,53.76804416,33.72354274,0,val
221,0,1/1/2023 0:00,8,47.407617,20.03784441,48.14684693,50.52289627,30.48505186,0,model
221,0,10/1/2023 0:00,17,0.184278,22.49655412,50.77896836,53.08448711,30.58793299,0,val
222,0,10/1/2023 0:00,17,3.545919,21.74188243,55.19587936,57.82151037,36.07962794,0,val
222,0,12/1/2023 0:00,10,0.016453,20.00764168,52.56939387,55.22580622,35.21816453,0,val
222,0,1/1/2024 0:00,8,0.022161,20.01245971,53.05264978,55.78337088,35.77091117,0,val
222,0,2/1/2024 0:00,10,0.0119,20.04306572,52.48743023,55.2032238,35.16015808,0,val
223,0,2/1/2023 0:00,10,5.915867,20.01866446,49.67073242,51.57200826,31.5533438,0,model
223,0,3/1/2023 0:00,11,0.939251,20.08133842,50.9308442,52.93252982,32.8511914,0,model
223,0,12/1/2023 0:00,10,0.018914,20.01711437,53.41422711,55.70549853,35.68838416,0,val
223,0,1/1/2024 0:00,9,0.023223,20.00228864,53.99907204,56.31557949,36.31329084,0,val
223,0,2/1/2024 0:00,11,0.016252,20.0363665,53.45137571,55.77153068,35.73516418,0,val
223,0,3/1/2024 0:00,13,0.015884,20.20261733,54.21314801,56.55023646,36.34761913,0,val
224,0,11/1/2022 0:00,15,0.019201,22.52435932,51.37026806,53.91018821,31.3858289,0,model
224,0,2/1/2023 0:00,9,4.334975,20.02640066,49.19229465,51.60100164,31.57460099,0,model
224,0,3/1/2023 0:00,10,0.306587,20.13614865,49.53376633,51.90320101,31.76705236,0,model
224,0,10/1/2023 0:00,16,1.958287,22.03264365,51.49578622,53.77088674,31.73824309,0,val
224,0,12/1/2023 0:00,10,0.017391,20.02258551,48.98390982,51.11125652,31.08867101,0,val
224,0,1/1/2024 0:00,8,0.022086,20.00630576,49.22273317,51.3406036,31.33429784,0,val
224,0,2/1/2024 0:00,11,0.016209,20.03127681,49.32765447,51.49466708,31.46339027,0,val
224,0,3/1/2024 0:00,12,0.02014,20.14503678,49.2372158,51.37170578,31.226669,0,val
225,0,11/1/2022 0:00,15,0.019065,22.39155701,53.61273105,57.36086542,34.96930841,0,model
225,0,1/1/2023 0:00,8,42.253608,20.01166863,51.18623237,54.77490869,34.76324006,0,model
225,0,10/1/2023 0:00,17,3.317743,22.07890834,55.19300979,58.8503161,36.77140776,0,val
226,0,10/1/2022 0:00,15,0.018181,24.95534615,54.73955724,56.86980245,31.91445629,0,model
226,0,10/1/2023 0:00,17,1.32247,22.64486991,52.75010731,54.79624836,32.15137845,0,val
227,0,10/1/2022 0:00,25,384.732737,27.10974415,55.88087406,58.36470564,31.25496149,0,model
227,0,11/1/2022 0:00,16,1676.011714,23.14802037,52.07853141,54.49144143,31.34342105,0,model
227,0,12/1/2022 0:00,17,413.893902,21.41013937,52.11908333,54.68500436,33.27486498,0,model
227,0,1/1/2023 0:00,17,399.7716,21.30025532,51.50576102,53.96743386,32.66717854,0,model
227,0,2/1/2023 0:00,11,412.088017,20.26538659,51.03545617,53.42221398,33.15682739,0,model
227,0,3/1/2023 0:00,16,386.076435,22.38281386,52.0883934,54.44362178,32.06080792,0,model
227,0,10/1/2023 0:00,20,410.005637,22.55767651,58.35597614,60.8768698,38.31919329,0,val
227,0,11/1/2023 0:00,11,405.493983,16.5686799,53.34282444,55.80551143,39.23683153,0,val
227,0,12/1/2023 0:00,10,408.282371,15.30302564,52.42737298,54.88545406,39.58242842,0,val
227,0,1/1/2024 0:00,9,404.81038,12.8626674,50.64918397,53.0619174,40.19925,0,val
227,0,2/1/2024 0:00,12,409.760932,16.02739942,53.9257037,56.41388047,40.38648105,0,val
228,0,12/1/2022 0:00,19,1856.582729,21.32881058,54.17907593,56.98045218,35.6516416,0,model
228,0,1/1/2023 0:00,18,813.332761,20.7490819,59.25193601,62.75510222,42.00602032,0,model
228,0,2/1/2023 0:00,14,588.122298,20.40951034,62.97651443,67.0316954,46.62218506,0,model
228,0,3/1/2023 0:00,18,752.118888,21.68933222,66.18254049,70.40914333,48.71981111,0,model
228,0,10/1/2023 0:00,22,397.994557,23.34085806,72.47928958,74.0478794,50.70702134,2,val
228,0,11/1/2023 0:00,12,329.139852,16.25787941,66.87716912,68.51779853,52.25991912,2,val
228,0,12/1/2023 0:00,10,691.611956,13.34924094,64.34116012,66.39601902,53.04677808,2,val
228,0,1/1/2024 0:00,10,893.824335,12.58304388,65.13256235,67.1255492,54.54250532,2,val
229,0,2/1/2023 0:00,14,284.86138,20.30918843,50.77187956,52.48448507,32.17529664,0,model
229,0,3/1/2023 0:00,18,388.330903,21.01440095,51.99767529,54.02444849,33.01004754,0,model
229,0,10/1/2023 0:00,23,367.805857,23.12974857,56.97917143,59.06093143,35.93118286,0,val
229,0,11/1/2023 0:00,12,726.744397,16.61980284,55.36374279,57.53107518,40.91127234,0,val
229,0,12/1/2023 0:00,8,390.50975,12.51477573,53.98473251,58.63045612,46.11568039,0,val
229,0,2/1/2024 0:00,11,806.455499,15.19487648,55.97601542,60.71294924,45.51807276,0,val
230,0,12/1/2022 0:00,18,1556.607774,20.84535061,50.74981301,53.72502134,32.87967073,0,model
230,0,1/1/2023 0:00,19,2652.42805,21.29083929,52.24299231,55.48626488,34.1954256,0,model
230,0,2/1/2023 0:00,14,2652.583863,20.21980241,50.00216343,53.07993414,32.86013172,0,model
230,0,3/1/2023 0:00,17,2506.420661,21.78195207,51.29271478,54.26367769,32.48172562,0,model
230,0,10/1/2023 0:00,20,2654.505904,21.00061009,56.03769742,59.13407995,38.13346986,0,val
230,0,11/1/2023 0:00,11,2388.532252,16.48397731,51.99193517,54.92638898,38.44241167,0,val
230,0,12/1/2023 0:00,10,2358.65014,15.12061236,51.35287422,54.31730197,39.19668961,0,val
230,0,1/1/2024 0:00,9,1931.551668,11.54132451,48.12802493,50.92457883,39.38325432,0,val
231,0,12/1/2022 0:00,19,2427.563653,23.26803955,70.4749638,74.00714501,50.73910546,2,model
231,0,1/1/2023 0:00,19,2620.2975,21.274185,69.29973796,72.85053,51.576345,2,model
231,0,2/1/2023 0:00,14,2460.097377,22.02259441,55.07116822,59.17727622,37.15468182,2,model
231,0,3/1/2023 0:00,16,2285.392963,24.10687711,57.73945777,62.92009514,38.81321804,0,model
231,0,10/1/2023 0:00,22,2072.626897,25.56523702,62.2088343,67.07543009,41.51019308,0,val
231,0,11/1/2023 0:00,12,1813.468809,18.15566416,55.76563665,60.42009713,42.26443297,0,val
231,0,12/1/2023 0:00,9,2384.420781,16.82683342,55.37210243,60.07453445,43.24770103,0,val
231,0,1/1/2024 0:00,10,359.783498,13.4940341,50.79551351,55.16714631,41.67311221,0,val
231,0,2/1/2024 0:00,9,472.069243,16.52329748,53.95691951,58.49367899,41.97038151,0,val
232,0,1/1/2023 0:00,1,204.097276,10.49765053,49.62813812,53.38873323,42.8910827,0,model
232,0,2/1/2023 0:00,3,307.396356,11.04793765,51.73560612,55.5484502,44.50051255,0,model
232,0,3/1/2023 0:00,0,281.337293,10.44232132,49.89872931,53.57642064,43.13409932,0,model
232,0,4/1/2023 0:00,14,321.081159,14.00049275,53.32171679,57.07440399,43.07391123,0,model
232,0,5/1/2023 0:00,19,342.66595,19.82377761,57.81344308,61.62732822,41.80355061,0,model
232,0,9/1/2023 0:00,19,253.374225,24.15502597,62.88467388,66.88251249,42.72748651,0,val
232,0,10/1/2023 0:00,10,328.719261,13.83995345,54.59836882,58.75453451,44.91458106,0,val
232,0,11/1/2023 0:00,2,238.089253,10.38241194,51.57261857,55.71293134,45.3305194,0,val
232,0,1/1/2024 0:00,2,225.668764,11.22696774,54.00482158,58.29432966,47.06736192,0,val
232,0,2/1/2024 0:00,3,256.244127,11.1091427,52.48996524,56.5810022,45.4718595,0,val
233,0,12/1/2022 0:00,0,513.313397,10.40031898,51.78544622,55.38375758,44.9834386,0,model
233,0,1/1/2023 0:00,3,210.900103,11.38155641,53.11076312,56.35205358,44.97049717,0,model
233,0,2/1/2023 0:00,3,264.597186,11.65248094,54.55494555,57.74370417,46.09122323,0,model
233,0,3/1/2023 0:00,1,254.413924,10.91822257,52.43860537,55.44923207,44.53100949,0,model
233,0,4/1/2023 0:00,14,300.661568,15.0457098,55.69754314,58.60163922,43.55592941,0,model
233,0,5/1/2023 0:00,19,319.65053,20.58216608,60.27512132,63.01975618,42.43759011,0,model
233,0,9/1/2023 0:00,18,198.344573,25.25742119,64.28561585,66.86465116,41.60722997,0,val
233,0,10/1/2023 0:00,10,307.56272,14.76984452,56.11039792,58.90887633,44.1390318,0,val
233,0,11/1/2023 0:00,-2,234.237701,10.10145063,51.22624636,54.20854578,44.10709515,0,val
233,0,1/1/2024 0:00,2,224.094608,12.07292255,55.48742259,58.59882232,46.52589977,0,val
233,0,2/1/2024 0:00,3,259.327677,11.54066808,54.02683987,57.10984305,45.56917497,0,val
234,0,1/1/2023 0:00,4,243.130702,11.22961653,55.78020116,58.08696706,46.85735053,0,model
234,0,2/1/2023 0:00,3,275.437617,11.33204255,57.04846222,60.0183166,48.68627404,0,model
234,0,3/1/2023 0:00,2,235.586251,10.46992009,55.66554159,58.75490834,48.28498825,0,model
234,0,5/1/2023 0:00,19,298.112015,19.84067248,63.84849591,67.04523062,47.20455814,0,model
234,0,9/1/2023 0:00,19,213.578787,24.27338867,68.40403982,71.84302635,47.56963768,2,val
234,0,1/1/2024 0:00,3,230.645993,11.3074367,59.30671759,62.99283173,51.68539503,2,val
234,0,2/1/2024 0:00,4,250.619731,10.90677586,57.93605172,61.4173477,50.51057184,2,val
235,0,12/1/2022 0:00,-2,970.65873,10.02804921,52.40397372,54.78597937,44.75793016,0,model
235,0,2/1/2023 0:00,3,197.29873,11.60846066,52.18701904,59.28979061,47.68132995,0,model
235,0,3/1/2023 0:00,1,252.715474,10.63779509,52.45077434,59.36230096,48.72450587,0,model
235,0,9/1/2023 0:00,19,248.90941,25.07728912,67.50760418,74.08375397,49.00646485,2,val
235,0,10/1/2023 0:00,10,329.755424,14.36708087,58.5234245,64.83887771,50.47179684,2,val
235,0,11/1/2023 0:00,2,238.526917,10.39336205,53.48696052,59.25874428,48.86538223,0,val
235,0,1/1/2024 0:00,2,284.908755,11.6999015,55.47103678,63.47809576,51.77819425,0,val
235,0,2/1/2024 0:00,3,246.358409,11.19709324,53.57636583,61.11790676,49.92081353,0,val
236,0,12/1/2022 0:00,0,814.871748,10.29117638,48.8142468,52.07759193,41.78641555,0,model
236,0,1/1/2023 0:00,3,191.033372,10.95285613,50.95518082,54.59187382,43.63901769,0,model
236,0,2/1/2023 0:00,3,279.299303,11.55804268,51.76095887,55.244973,43.68693031,0,model
236,0,3/1/2023 0:00,1,234.450184,10.61678545,50.10972393,53.33797534,42.72118989,0,model
236,0,9/1/2023 0:00,18,234.32412,24.68346734,62.90077764,65.43757789,40.75411055,0,val
236,0,11/1/2023 0:00,2,249.880028,10.41801841,51.7141802,54.50857507,44.09055666,0,val
236,0,1/1/2024 0:00,3,232.550451,12.25612736,53.95517867,56.75140427,44.49527691,0,val
236,0,2/1/2024 0:00,3,252.350383,11.66924808,52.75206503,55.64001916,43.97077107,0,val
237,0,12/1/2022 0:00,1,976.542834,10.27807246,48.94086116,51.30402738,41.02595491,0,model
237,0,1/1/2023 0:00,3,173.917014,11.08561798,52.49212101,55.19734992,44.11173194,0,model
237,0,2/1/2023 0:00,3,238.1625,11.12179,51.80430167,54.288782,43.166992,0,model
237,0,3/1/2023 0:00,1,217.138972,10.59429909,50.3770517,52.81707704,42.22277795,0,model
237,0,4/1/2023 0:00,14,307.481782,13.68987403,53.68076981,56.31942442,42.62955039,0,model
237,0,5/1/2023 0:00,19,308.791806,19.83818436,58.09886365,60.7113203,40.87313594,0,model
237,0,9/1/2023 0:00,19,211.972455,24.46241317,62.01380985,64.62046587,40.15805269,0,val
237,0,10/1/2023 0:00,10,310.289679,13.87741459,53.44953776,56.06369039,42.1862758,0,val
237,0,11/1/2023 0:00,2,247.016595,10.33434752,50.3570643,52.85466667,42.52031915,0,val
237,0,1/1/2024 0:00,2,238.905153,11.37186949,52.39673252,54.9615187,43.58964921,0,val
237,0,2/1/2024 0:00,3,244.300452,10.95851627,51.38991611,53.92184629,42.96333002,0,val
238,0,12/1/2022 0:00,0,859.226569,10.27942482,50.27215815,52.81305109,42.53362628,0,model
238,0,1/1/2023 0:00,0,101.779041,10.2547018,51.84547572,54.45070898,44.19600719,0,model
238,0,2/1/2023 0:00,3,284.79258,11.24748988,53.77228612,56.27093676,45.02344688,0,model
238,0,3/1/2023 0:00,1,255.67228,10.49330544,51.77087982,54.10529393,43.61198849,0,model
238,0,5/1/2023 0:00,19,314.86827,19.91942246,59.51030897,61.66095187,41.74152941,0,model
238,0,9/1/2023 0:00,19,208.189041,24.59606974,63.96886869,65.99240349,41.39633375,0,val
238,0,10/1/2023 0:00,9,297.714035,14.05931579,55.5606593,58.1559883,44.09667251,0,val
238,0,11/1/2023 0:00,2,242.60214,10.42079358,53.01634319,55.66208563,45.24129205,0,val
238,0,1/1/2024 0:00,2,237.682798,11.95252118,56.01934802,58.83271374,46.88019255,0,val
238,0,2/1/2024 0:00,3,260.167243,11.25881587,54.57639528,57.30768973,46.04887386,0,val
239,0,12/1/2022 0:00,2,658.983193,10.50719048,46.70415819,51.32481583,40.81762535,0,model
239,0,1/1/2023 0:00,2,642.425988,11.79305246,48.28591382,53.2243519,41.43129944,0,model
239,0,2/1/2023 0:00,4,1020.716443,12.47576736,49.38449195,54.75912546,42.2833581,0,model
239,0,3/1/2023 0:00,2,1592.81298,11.2991859,47.66434206,52.19888942,40.89970353,0,model
239,0,5/1/2023 0:00,18,355.860952,20.67363048,54.87113841,59.18824,38.51460952,0,model
239,0,10/1/2023 0:00,10,191.822638,14.47932086,50.22853595,54.21574866,39.73642781,0,val
239,0,11/1/2023 0:00,4,199.041318,10.88986977,47.13201375,50.81893408,39.92906431,0,val
239,0,1/1/2024 0:00,4,238.327034,12.2956577,48.85810392,52.54678488,40.25112718,0,val
239,0,2/1/2024 0:00,4,161.278545,11.68789636,48.1964,51.91634545,40.22844909,0,val
239,0,3/1/2024 0:00,6,193.107539,12.8857381,49.25206636,53.01701587,40.13127778,0,val
240,0,12/1/2022 0:00,2,588.556088,10.302064,46.96339595,50.53786933,40.23580533,0,model
240,0,1/1/2023 0:00,4,610.569906,11.0904201,49.0328596,52.77131686,41.68089676,0,model
240,0,2/1/2023 0:00,4,767.436727,11.87397091,49.81333091,53.59781455,41.72384364,0,model
240,0,3/1/2023 0:00,2,1538.329382,10.7470681,47.53431414,51.09474023,40.34767213,0,model
240,0,5/1/2023 0:00,19,343.369459,19.25143575,54.70893027,58.25497393,39.00353818,0,model
240,0,10/1/2023 0:00,10,179.974091,13.38105845,50.24816131,53.98720537,40.60614692,0,val
240,0,11/1/2023 0:00,4,181.63186,10.57376573,47.055065,50.81190094,40.23813521,0,val
240,0,1/1/2024 0:00,5,235.442543,11.16347076,48.44564742,52.04244737,40.87897661,0,val
240,0,2/1/2024 0:00,4,159.906163,10.55509458,48.00628917,51.79375877,41.23866419,0,val
241,0,12/1/2022 0:00,1,625.731333,10.35048286,53.1286528,55.18826762,44.83778476,0,model
241,0,1/1/2023 0:00,5,461.5081,11.764495,55.55218544,57.60592,45.841425,0,model
241,0,2/1/2023 0:00,5,839.745343,12.45697894,56.01028394,58.00280266,45.54582373,0,model
241,0,3/1/2023 0:00,3,1512.675033,11.05896356,53.8219994,55.72108502,44.66212146,0,model
241,0,5/1/2023 0:00,20,382.441477,20.25596591,61.44381587,63.50352083,43.24755492,0,model
241,0,10/1/2023 0:00,11,186.862711,14.08094915,57.73453277,59.85076441,45.76981525,0,val
241,0,11/1/2023 0:00,6,200.730815,10.7056858,56.12579154,58.37248338,47.66679758,0,val
241,0,1/1/2024 0:00,5,242.558458,11.59329192,58.14758067,60.40866093,48.81536901,0,val
241,0,2/1/2024 0:00,5,166.807699,10.747978,57.08648763,59.32025206,48.57227406,0,val
242,0,12/1/2022 0:00,1,577.147067,10.53463519,47.58896455,50.67762804,40.14299285,0,model
242,0,1/1/2023 0:00,4,526.913888,11.68648333,50.10367549,53.75260397,42.06612063,0,model
242,0,2/1/2023 0:00,4,969.07275,11.40921673,49.9083177,53.74435488,42.33513815,0,model
